Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Min_Max_Normalization,Mean_Normalization
A1C86F95,EdTech,2019,Canada,Vancouver,Seed,2.94,29.53,1.35,0.78,3.3,46,17,29,Corporate VC (e.g. Google Ventures),Medium,Independent,0.00037369445267108913,-0.0072058329890853255
61395FA5,Web3/Crypto,2020,Israel,Jerusalem,Seed,4.1,59.52,6.73,0.63,5.6,50,41,9,Tier 2 (Mid-size VC),High,Closed,0.0005211385224324712,-0.007058388919323943
38C245AE,Cybersecurity,2019,India,Delhi NCR,Series B,50.76,394.7,50.05,1.28,36.8,114,0,114,Tier 3 (Angel/Seed),Medium,Acquired,0.006451949121627375,-0.0011275783201290391
D8D31CDE,HealthTech,2014,USA,Miami,Series A,2.81,34.33,3.43,0.51,4.6,26,0,26,Tier 2 (Mid-size VC),High,Independent,0.0003571705483012791,-0.007222356893455135
32EF84FB,Cybersecurity,2021,China,Hangzhou,Series B,7.68,90.61,12.34,0.74,9.1,40,0,40,Tier 3 (Angel/Seed),Low,Independent,0.0009761814273857021,-0.0066033460143707125
28AE2666,Web3/Crypto,2016,USA,Miami,Series A,5.28,34.35,1.87,0.22,16.5,14,7,7,Tier 3 (Angel/Seed),Medium,Closed,0.0006711247313276703,-0.006908402710428744
13AC96A3,Web3/Crypto,2019,UK,Cambridge,Pre-IPO,368.38,2051.68,72.42,17.67,20.7,1268,534,734,Tier 3 (Angel/Seed),,Closed,0.04682366070577409,0.03924413326401767
88266A59,ClimateTech,2021,USA,Boston,Series A,3.9,60.33,2.97,0.64,5.3,43,0,43,Tier 3 (Angel/Seed),High,Independent,0.0004957171310943019,-0.007083810310662113
34058281,Robotics,2023,USA,Miami,Series B,32.97,283.3,22.18,0.67,42.8,39,0,39,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.004190716362097214,-0.0033888110796592005
3E2B6C56,Generative AI,2014,China,Shanghai,Seed,4.77,33.34,1.49,0.55,7.3,44,0,44,Tier 2 (Mid-size VC),Low,Closed,0.0006063001834153384,-0.006973227258341076
BC4F5C59,Generative AI,2019,USA,New York,Seed,0.0,16.26,1.72,0.44,0.0,27,0,27,Bootstrapped,High,Closed,0.0,-0.007579527441756414
EFDC34BF,Web3/Crypto,2020,India,Delhi NCR,Series C+,58.33,626.73,25.4,3.19,17.7,285,143,142,Tier 3 (Angel/Seed),High,Closed,0.007414148783777085,-0.00016537865797932994
5722C3AF,HealthTech,2021,USA,New York,Series C+,48.79,377.43,15.21,4.01,11.9,225,0,225,Tier 3 (Angel/Seed),Low,Closed,0.006201548416946407,-0.0013779790248100068
8C23AE25,EdTech,2023,China,Shenzhen,Series C+,42.9,331.36,13.71,2.16,19.0,115,0,115,Tier 3 (Angel/Seed),High,Independent,0.005452888442037321,-0.0021266389997190937
99D0EAE3,HealthTech,2012,USA,Seattle,Series C+,253.02,3006.99,102.99,12.43,20.2,631,0,631,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.03216060218191802,0.024581074740161604
BBE06B27,ClimateTech,2020,China,Beijing,Seed,0.28,15.54,1.05,0.75,0.3,41,13,28,Tier 2 (Mid-size VC),Medium,Independent,3.558994787343706e-05,-0.007543937493882977
52EDA0BC,Generative AI,2012,USA,San Francisco,Series A,8.1,67.19,11.04,0.64,10.9,35,0,35,Corporate VC (e.g. Google Ventures),High,Independent,0.0010295663491958578,-0.006549961092560556
F392355D,Robotics,2021,USA,San Francisco,Series C+,52.37,552.82,37.4,2.43,20.7,206,0,206,Tier 3 (Angel/Seed),High,Independent,0.006656591321899638,-0.000922936119856776
27BAAC7F,HealthTech,2015,USA,Austin,Series B,0.0,31.68,2.21,0.18,0.0,13,0,13,Bootstrapped,Low,Independent,0.0,-0.007579527441756414
876F45F9,ClimateTech,2022,India,Bengaluru,Pre-IPO,342.96,2048.84,119.93,18.61,18.3,1239,337,902,Tier 2 (Mid-size VC),,Independent,0.04359260186669276,0.03601307442493635
0F78F71F,Generative AI,2016,USA,San Francisco,Series B,128.35,1398.65,85.82,11.44,11.1,686,0,686,Corporate VC (e.g. Google Ventures),Medium,Independent,0.016314177891270164,0.008734650449513751
9F74BFDF,Cybersecurity,2021,USA,Austin,Series A,8.91,63.05,5.38,0.37,19.0,30,0,30,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0011325229841154436,-0.006447004457640971
E87055C1,HealthTech,2018,USA,Boston,Post-IPO,226.28,748.55,59.07,10.12,22.1,842,0,842,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired,0.028761762160004777,0.02118223471824836
323E6247,Cybersecurity,2020,USA,Boston,Series A,6.33,32.81,1.75,0.54,9.9,46,22,24,Tier 2 (Mid-size VC),Medium,Independent,0.0008045870358530593,-0.006774940405903355
5FF5049E,Generative AI,2020,USA,Austin,Pre-IPO,349.77,2108.32,105.81,36.82,9.5,1955,505,1450,Tier 2 (Mid-size VC),Medium,Closed,0.04445820024175743,0.03687867280000102
B67BF68D,ClimateTech,2017,USA,New York,Seed,4.7,31.99,1.22,0.54,7.3,46,17,29,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO,0.0005974026964469792,-0.006982124745309435
1E6BCC64,Robotics,2018,USA,Boston,Series A,13.49,105.07,3.65,0.45,24.5,28,0,28,Tier 2 (Mid-size VC),,Closed,0.0017146728457595212,-0.0058648545959968925
DED1AC43,Cybersecurity,2015,UK,Oxford,Seed,0.9,22.84,2.6,0.37,1.9,33,0,33,Corporate VC (e.g. Google Ventures),Low,Independent,0.00011439626102176198,-0.007465131180734653
1F584C2A,HealthTech,2012,USA,Seattle,Series A,3.51,33.51,1.3,0.93,3.4,52,19,33,Corporate VC (e.g. Google Ventures),Low,Independent,0.0004461454179848717,-0.007133382023771543
BFD8BFDB,ClimateTech,2017,USA,Boston,Seed,2.66,43.46,1.46,0.2,8.9,15,4,11,Tier 2 (Mid-size VC),Low,Closed,0.00033810450479765207,-0.007241422936958762
2EC8F84C,Web3/Crypto,2020,UK,London,Seed,1.03,23.78,1.11,0.59,1.5,35,0,35,Tier 2 (Mid-size VC),Medium,Independent,0.00013092016539157205,-0.007448607276364842
B0E6A224,Generative AI,2021,UK,Cambridge,Series A,8.85,67.54,2.83,0.73,10.7,54,0,54,Tier 3 (Angel/Seed),Low,Independent,0.0011248965667139928,-0.006454630875042422
95DCB72D,Generative AI,2021,USA,Boston,Series B,21.44,183.43,11.08,1.05,18.6,60,0,60,Tier 3 (Angel/Seed),High,Independent,0.002725173151451752,-0.004854354290304662
0224D851,Cybersecurity,2014,India,Mumbai,Series C+,37.95,415.37,16.07,4.52,8.2,251,175,76,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,0.00482370900641763,-0.002755818435338784
70594916,ClimateTech,2018,China,Shenzhen,Seed,8.96,108.0,6.6,0.82,9.7,63,0,63,Corporate VC (e.g. Google Ventures),High,Closed,0.001138878331949986,-0.006440649109806428
915EDC38,Robotics,2021,China,Shenzhen,Series B,19.4,118.28,4.78,1.35,13.4,70,15,55,Tier 3 (Angel/Seed),Medium,Independent,0.0024658749598024244,-0.0051136524819539895
832BB2F5,HealthTech,2019,USA,Miami,Seed,1.05,20.96,2.21,0.28,2.8,14,0,14,Tier 3 (Angel/Seed),Low,Independent,0.00013346230452538897,-0.007446065137231026
A34E2DB9,Generative AI,2016,Japan,Tokyo,Series C+,80.9,836.64,33.7,1.65,46.2,147,0,147,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.010282952796289494,0.0027034253545330797
7AA6C4D0,Generative AI,2019,India,Mumbai,Series A,12.13,99.06,9.19,0.9,12.1,46,0,46,Tier 3 (Angel/Seed),Medium,Independent,0.00154180738465997,-0.006037720057096445
E5FA5D1D,HealthTech,2018,USA,Seattle,Series C+,271.16,2330.8,118.17,11.41,23.6,830,167,663,Tier 3 (Angel/Seed),High,Independent,0.03446632237628998,0.026886794934533567
4086D712,EdTech,2014,USA,San Francisco,Seed,0.72,19.14,1.31,0.47,1.3,41,0,41,Tier 3 (Angel/Seed),,Independent,9.151700881740958e-05,-0.007488010432939005
6DF76CDC,HealthTech,2021,India,Hyderabad,Series A,7.92,68.68,3.89,0.9,7.9,49,22,27,Corporate VC (e.g. Google Ventures),Low,Independent,0.0010066870969915054,-0.006572840344764908
F5BAA42E,FinTech,2018,USA,Boston,Seed,0.88,20.46,3.05,0.82,1.0,48,16,32,Tier 2 (Mid-size VC),Low,Independent,0.00011185412188794504,-0.007467673319868469
AA5A510B,Autonomous Vehicles,2023,USA,Austin,Seed,3.38,49.44,6.01,0.19,11.7,14,7,7,Tier 2 (Mid-size VC),High,Closed,0.00042962151361506165,-0.007149905928141353
9CCBADB7,SpaceTech,2022,USA,San Francisco,Series C+,101.77,743.91,36.66,6.21,16.1,586,48,538,Tier 2 (Mid-size VC),High,Independent,0.012935674982427462,0.005356147540671048
20C7BC6A,ClimateTech,2021,USA,New York,Seed,3.07,38.53,1.59,0.52,5.0,28,0,28,Tier 3 (Angel/Seed),,Independent,0.0003902183570408992,-0.0071893090847155155
71F1346B,EdTech,2018,USA,New York,Series A,2.79,43.95,6.69,0.14,11.6,13,0,13,Tier 3 (Angel/Seed),Medium,Closed,0.0003546284091674621,-0.007224899032588952
F83176A2,Robotics,2018,India,Delhi NCR,Series A,7.38,69.2,5.09,0.87,7.6,45,27,18,Corporate VC (e.g. Google Ventures),Low,Closed,0.0009380493403784482,-0.006641478101377966
7942054A,HealthTech,2019,China,Hangzhou,Series B,4.33,42.04,2.47,0.85,4.6,43,0,43,Tier 2 (Mid-size VC),Medium,Acquired,0.000550373122471366,-0.007029154319285048
776D7FA4,Web3/Crypto,2019,India,Bengaluru,Seed,1.96,26.93,1.08,0.64,2.6,37,27,10,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale),0.0002491296351140594,-0.007330397806642355
51833D8C,Web3/Crypto,2022,USA,Austin,Series A,12.08,86.46,4.16,0.74,14.4,53,30,23,Corporate VC (e.g. Google Ventures),Medium,Closed,0.0015354520368254273,-0.0060440754049309875
77F0D6E2,Robotics,2015,UK,Cambridge,Series B,15.48,120.41,5.13,0.6,22.1,46,0,46,Tier 3 (Angel/Seed),High,Independent,0.001967615689574306,-0.005611911752182108
4C4CB971,Generative AI,2021,Israel,Jerusalem,Series C+,361.15,3534.01,141.18,17.89,20.1,913,0,913,Tier 3 (Angel/Seed),Medium,Independent,0.04590467740889926,0.03832514996714285
645D34F2,Robotics,2020,USA,New York,Seed,0.88,21.09,2.57,0.23,2.7,12,0,12,Tier 2 (Mid-size VC),Low,Independent,0.00011185412188794504,-0.007467673319868469
316451DF,HealthTech,2021,India,Hyderabad,Series A,11.12,99.39,6.08,0.59,16.1,46,8,38,Tier 2 (Mid-size VC),,Closed,0.0014134293584022145,-0.0061660980833542
40267E9D,HealthTech,2020,India,Bengaluru,Series A,12.18,156.03,6.31,1.11,10.1,57,0,57,Tier 2 (Mid-size VC),Low,Independent,0.0015481627324945122,-0.006031364709261903
FAA20713,FinTech,2020,Germany,Munich,Series C+,20.72,187.68,7.04,2.2,9.0,113,0,113,Corporate VC (e.g. Google Ventures),Medium,Independent,0.002633656142634342,-0.004945871299122072
5ADF8DCA,Autonomous Vehicles,2023,USA,New York,Series A,18.75,212.84,19.59,1.1,15.6,62,0,62,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0023832554379533744,-0.0051962720038030395
822A7D81,SpaceTech,2014,USA,New York,Seed,4.41,34.08,3.49,0.26,12.2,15,0,15,Tier 3 (Angel/Seed),Medium,Acquired,0.0005605416790066337,-0.007018985762749781
53BB1F1F,EdTech,2015,USA,Miami,Series B,35.75,394.56,57.95,3.14,11.0,214,118,96,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale),0.004544073701697768,-0.0030354537400586468
C33DE7E7,Generative AI,2019,USA,Boston,Series B,90.23,736.83,50.01,3.85,22.8,225,39,186,Tier 2 (Mid-size VC),Low,Acquired,0.011468860702215092,0.0038893332604586785
67935A49,Generative AI,2019,Singapore,Singapore,Series A,7.26,57.16,2.39,1.22,5.5,64,22,42,Tier 2 (Mid-size VC),Low,Independent,0.0009227965055755466,-0.006656730936180868
91976A21,FinTech,2016,USA,New York,Series A,3.51,33.86,1.73,0.22,11.0,12,7,5,Tier 3 (Angel/Seed),Medium,Closed,0.0004461454179848717,-0.007133382023771543
BE7FB068,Generative AI,2014,Canada,Vancouver,Seed,5.48,48.87,4.48,0.36,11.9,19,0,19,Tier 2 (Mid-size VC),Medium,Independent,0.0006965461226658397,-0.006882981319090574
404D8FE1,HealthTech,2013,Germany,Munich,Series A,2.91,21.84,4.31,0.61,4.1,43,12,31,Tier 3 (Angel/Seed),Medium,Independent,0.00036988124397036373,-0.007209646197786051
21F0385D,Autonomous Vehicles,2021,USA,Boston,Seed,1.21,19.28,0.8,0.34,2.7,25,13,12,Tier 2 (Mid-size VC),,Closed,0.00015379941759592443,-0.00742572802416049
7C5499B4,Robotics,2019,Japan,Kyoto,Series A,45.06,196.9,11.97,3.41,12.8,268,54,214,Tier 2 (Mid-size VC),,Closed,0.00572743946848955,-0.0018520879732668643
B8CC6A75,ClimateTech,2021,Canada,Vancouver,Series A,13.32,137.44,5.46,0.66,17.5,42,0,42,Tier 2 (Mid-size VC),High,Independent,0.0016930646631220772,-0.005886462778634337
16B20F1A,SpaceTech,2019,China,Hangzhou,Pre-IPO,306.05,1372.78,66.59,10.62,28.5,777,0,777,Tier 2 (Mid-size VC),Medium,Independent,0.038901084095233615,0.0313215566534772
25169AB2,Generative AI,2021,USA,Boston,Seed,1.33,24.2,1.62,0.17,4.9,12,0,12,Tier 2 (Mid-size VC),High,IPO,0.00016905225239882604,-0.007410475189357588
F6B94B6C,FinTech,2019,USA,Boston,Seed,2.15,14.43,0.84,0.26,6.0,14,0,14,Tier 2 (Mid-size VC),High,Independent,0.00027327995688532024,-0.007306247484871094
6138FD50,EdTech,2020,China,Shanghai,Series B,20.14,155.23,6.7,1.06,17.4,75,19,56,Tier 3 (Angel/Seed),High,Closed,0.0025599341077536513,-0.005019593334002763
8E292E7D,HealthTech,2019,USA,San Francisco,Seed,0.0,24.78,1.39,0.36,0.0,29,0,29,Bootstrapped,High,Independent,0.0,-0.007579527441756414
953A6199,FinTech,2014,India,Delhi NCR,Series A,6.7,47.46,2.36,0.59,9.7,46,13,33,Tier 3 (Angel/Seed),Medium,Independent,0.0008516166098286725,-0.006727910831927741
E0F604B6,Autonomous Vehicles,2023,USA,San Francisco,Seed,1.59,12.9,1.84,0.41,3.1,30,13,17,Tier 2 (Mid-size VC),Medium,Independent,0.00020210006113844617,-0.0073774273806179675
BC25D713,Cybersecurity,2021,Canada,Vancouver,Series A,5.85,49.12,5.73,0.57,8.7,52,0,52,Tier 3 (Angel/Seed),,Independent,0.0007435756966414528,-0.006835951745114961
1697E2D0,Generative AI,2018,USA,San Francisco,Series A,135.04,831.68,65.59,9.96,13.4,888,44,844,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO,0.01716452343153193,0.009584995989775516
A6B14EDD,Cybersecurity,2023,China,Beijing,Series B,21.11,126.3,8.21,0.64,28.5,57,0,57,Tier 2 (Mid-size VC),High,IPO,0.0026832278557437726,-0.004896299586012642
231BA056,FinTech,2018,USA,Boston,Series A,7.57,66.94,7.57,1.23,5.7,62,33,29,Tier 2 (Mid-size VC),Medium,Closed,0.0009621996621497091,-0.006617327779606705
E2F220F4,Cybersecurity,2019,France,Paris,Seed,1.94,21.38,3.5,0.49,3.3,44,0,44,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0002465874959802425,-0.007332939945776172
53F2AC2D,HealthTech,2021,USA,San Francisco,Series A,0.0,10.07,0.47,0.51,0.0,37,21,16,Bootstrapped,Medium,Closed,0.0,-0.007579527441756414
908DF13F,Generative AI,2018,Canada,Montreal,Series C+,525.13,3397.08,140.49,21.07,24.8,1701,0,1701,Tier 3 (Angel/Seed),Low,Closed,0.0667476761670643,0.05916814872530789
799C21BB,FinTech,2018,USA,Boston,Series A,0.0,1.69,0.2,0.61,0.0,49,25,24,Bootstrapped,Low,Acquired (Fire Sale),0.0,-0.007579527441756414
65A5183B,HealthTech,2019,USA,San Francisco,Seed,2.33,41.73,1.46,0.44,4.3,27,0,27,Tier 2 (Mid-size VC),Low,Independent,0.0002961592090896727,-0.007283368232666742
A0E0B176,FinTech,2019,UK,Cambridge,Series A,0.0,11.3,0.58,0.33,0.0,32,0,32,Bootstrapped,High,Independent,0.0,-0.007579527441756414
D7D2D722,Autonomous Vehicles,2015,Japan,Kyoto,Series A,5.44,60.19,4.48,0.24,16.0,22,4,18,Tier 3 (Angel/Seed),Medium,Independent,0.0006914618443982057,-0.0068880655973582085
852630D4,Autonomous Vehicles,2012,UK,Cambridge,Seed,4.09,33.12,1.89,0.47,7.2,28,0,28,Tier 3 (Angel/Seed),Low,Acquired,0.0005198674528655628,-0.007059659988890851
86D4C7F8,HealthTech,2022,UK,Oxford,Series A,4.42,64.13,7.95,0.88,4.5,49,0,49,Corporate VC (e.g. Google Ventures),High,Independent,0.0005618127485735421,-0.007017714693182872
462ED133,HealthTech,2019,USA,Boston,Seed,0.31,19.41,1.65,0.68,0.4,39,23,16,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),3.940315657416246e-05,-0.0075401242851822516
71A9F537,FinTech,2015,USA,Seattle,Seed,0.66,21.58,1.16,0.16,2.5,12,0,12,Corporate VC (e.g. Google Ventures),Medium,Closed,8.389059141595879e-05,-0.007495636850340456
07E846F5,FinTech,2021,USA,Miami,Series A,8.0,57.05,4.7,0.34,18.2,22,0,22,Tier 3 (Angel/Seed),Medium,Independent,0.0010168556535267732,-0.006562671788229641
DB72A06F,Web3/Crypto,2018,USA,New York,Series B,29.45,160.2,14.7,1.54,18.0,135,88,47,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),0.0037432998745454333,-0.0038362275672109807
7C7F60D8,ClimateTech,2016,USA,Boston,Series C+,73.26,256.96,10.28,4.49,16.0,417,128,289,Tier 3 (Angel/Seed),Low,Independent,0.009311855647171425,0.0017323282054150112
C09F2079,Robotics,2023,China,Beijing,Seed,0.83,15.11,0.96,0.28,2.2,16,0,16,Tier 3 (Angel/Seed),High,Independent,0.00010549877405340271,-0.0074740286677030116
81D4C31D,FinTech,2023,USA,New York,Series A,1.8,21.4,1.58,0.09,9.5,7,0,7,"Tier 1 (e.g. Sequoia, a16z)",,Closed,0.00022879252204352396,-0.00735073491971289
3FC1B452,ClimateTech,2015,Germany,Berlin,Seed,1.46,21.18,1.78,0.55,2.2,42,0,42,Tier 3 (Angel/Seed),High,Independent,0.0001855761567686361,-0.007393951284987778
EBA86568,ClimateTech,2022,USA,Boston,Post-IPO,408.33,2911.67,256.06,20.17,20.1,1206,471,735,Tier 2 (Mid-size VC),,Independent,0.05190158362557341,0.044322056183816995
17AD460D,FinTech,2022,USA,Austin,Series B,23.94,247.93,12.55,2.6,8.9,131,65,66,Corporate VC (e.g. Google Ventures),Low,Independent,0.0030429405431788687,-0.004536586898577546
8A0ED76C,Generative AI,2020,China,Shenzhen,Seed,0.0,32.21,1.78,0.25,0.0,21,0,21,Bootstrapped,Low,Acquired,0.0,-0.007579527441756414
8408617D,Generative AI,2020,France,Paris,Series C+,165.43,1112.65,123.57,6.64,24.5,596,0,596,Corporate VC (e.g. Google Ventures),High,IPO,0.02102730384536676,0.013447776403610346
EDFF7E5E,SpaceTech,2017,China,Beijing,Seed,3.18,35.91,2.54,0.63,4.4,37,0,37,Tier 3 (Angel/Seed),Medium,Independent,0.00040420012227689235,-0.007175327319479522
61DC9F25,HealthTech,2015,USA,New York,Seed,1.53,29.9,1.31,0.38,3.2,20,13,7,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),0.00019447364373699537,-0.007385053798019419
FCDE6D18,Generative AI,2020,USA,Boston,Seed,6.4,44.17,2.88,0.27,17.3,17,0,17,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0008134845228214186,-0.006766042918934996
D37F2954,Cybersecurity,2021,USA,Austin,Series A,1.78,32.09,1.72,0.43,3.4,33,14,19,Corporate VC (e.g. Google Ventures),Medium,Independent,0.00022625038290970703,-0.007353277058846707
63838492,SpaceTech,2020,USA,San Francisco,Seed,2.46,38.71,6.24,0.38,5.1,21,6,15,Tier 3 (Angel/Seed),High,Closed,0.0003126831134594827,-0.007266844328296932
4FBA264C,Autonomous Vehicles,2016,USA,Austin,Series B,27.23,175.49,19.12,2.66,9.9,164,82,82,Tier 2 (Mid-size VC),,Independent,0.003461122430691754,-0.00411840501106466
0F3EA788,Generative AI,2018,China,Shenzhen,Pre-IPO,197.86,1164.13,50.3,7.8,25.0,508,0,508,Corporate VC (e.g. Google Ventures),High,IPO,0.025149382450850917,0.017569855009094505
9283C06C,Generative AI,2020,USA,Miami,Series C+,129.42,998.6,36.4,4.05,31.2,288,0,288,Corporate VC (e.g. Google Ventures),Medium,Closed,0.01645018233492937,0.008870654893172956
8D84C99A,HealthTech,2020,USA,Boston,Series C+,19.78,132.53,9.8,0.55,30.4,38,0,38,Tier 3 (Angel/Seed),Low,Independent,0.002514175603344947,-0.005065351838411468
1DA8CEFE,Generative AI,2014,USA,Miami,Series B,14.19,103.19,4.37,0.61,20.0,33,0,33,Tier 3 (Angel/Seed),High,Independent,0.0018036477154431138,-0.0057758797263133006
9FFCD5CC,Web3/Crypto,2020,China,Shanghai,Series A,0.0,29.46,5.54,0.67,0.0,35,25,10,Bootstrapped,Low,Closed,0.0,-0.007579527441756414
F1797807,Generative AI,2021,USA,Boston,Seed,4.02,32.3,1.11,0.93,3.9,49,20,29,Tier 3 (Angel/Seed),Medium,Independent,0.0005109699658972035,-0.007068557475859211
86A8FEC3,HealthTech,2016,USA,San Francisco,Seed,0.88,17.39,0.76,0.39,1.8,25,0,25,Tier 2 (Mid-size VC),,Acquired,0.00011185412188794504,-0.007467673319868469
5DA05975,Web3/Crypto,2017,UK,London,Seed,2.09,33.7,1.14,0.59,3.0,34,24,10,Tier 2 (Mid-size VC),Medium,Closed,0.00026565353948386944,-0.007313873902272544
2F5B270D,HealthTech,2018,India,Mumbai,Series C+,350.02,2159.74,109.77,12.66,27.4,773,0,773,"Tier 1 (e.g. Sequoia, a16z)",,Closed,0.044489976980930136,0.036910449539173724
7B03EC38,Generative AI,2023,USA,Austin,Series A,14.27,87.56,5.89,0.33,33.2,28,0,28,Tier 3 (Angel/Seed),Medium,Closed,0.0018138162719783814,-0.005765711169778033
3BFF4FDC,SpaceTech,2019,China,Shenzhen,Series C+,337.22,4055.52,373.76,14.97,22.4,772,0,772,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.04286300793528731,0.035283480493530896
9A0E0367,HealthTech,2020,India,Hyderabad,Seed,0.5,16.07,1.2,0.54,0.8,33,15,18,Corporate VC (e.g. Google Ventures),Medium,Independent,6.355347834542332e-05,-0.007515973963410991
B0144349,Generative AI,2021,India,Hyderabad,Seed,1.48,27.8,1.43,0.5,2.5,35,0,35,Tier 2 (Mid-size VC),Medium,Independent,0.00018811829590245302,-0.0073914091458539615
386DE70A,HealthTech,2019,USA,New York,Series C+,8.75,120.66,5.41,0.46,15.6,28,0,28,Tier 2 (Mid-size VC),Low,Independent,0.0011121858710449082,-0.006467341570711506
CFAA256B,EdTech,2015,USA,Boston,Series B,5.68,56.37,6.33,0.5,9.5,30,0,30,Tier 3 (Angel/Seed),Medium,Independent,0.0007219675140040089,-0.006857559927752405
F26B1C66,Autonomous Vehicles,2020,India,Mumbai,Series A,3.09,29.77,2.66,0.21,10.0,13,0,13,Tier 2 (Mid-size VC),Low,Closed,0.0003927604961747161,-0.007186766945581698
94814A3C,Generative AI,2020,USA,Seattle,Seed,2.65,20.68,2.05,0.18,9.5,9,0,9,Tier 3 (Angel/Seed),Low,Independent,0.00033683343523074357,-0.007242694006525671
B7111216,Generative AI,2018,USA,Seattle,Seed,2.14,33.14,1.57,0.22,6.7,20,0,20,Tier 2 (Mid-size VC),Medium,Closed,0.00027200888731841185,-0.007307518554438002
21B0CEDE,Robotics,2013,UK,Cambridge,Seed,0.94,22.34,0.81,0.71,1.2,43,20,23,Tier 2 (Mid-size VC),High,Independent,0.00011948053928939584,-0.007460046902467019
3DDCE4AB,FinTech,2020,USA,San Francisco,Series C+,64.12,672.51,67.24,3.36,18.5,313,0,313,Tier 2 (Mid-size VC),Low,Independent,0.008150098063017088,0.0005705706212606729
9987AF4F,HealthTech,2021,USA,Boston,Seed,0.78,22.14,0.94,0.53,1.2,40,12,28,Tier 3 (Angel/Seed),,Acquired,9.914342621886039e-05,-0.0074803840155375535
4454BC75,EdTech,2013,China,Hangzhou,Series A,5.18,48.21,2.92,0.36,11.3,23,13,10,Tier 3 (Angel/Seed),,Closed,0.0006584140356585855,-0.0069211134060978285
F2346775,ClimateTech,2020,India,Hyderabad,Pre-IPO,140.22,1449.69,74.96,6.79,20.4,436,0,436,Tier 2 (Mid-size VC),High,Closed,0.017822937467190516,0.010243410025434102
BE17541C,Generative AI,2023,China,Shenzhen,Series B,32.27,334.35,33.0,0.74,38.4,68,0,68,Corporate VC (e.g. Google Ventures),High,Independent,0.004101741492413622,-0.003477785949342793
A926376E,ClimateTech,2016,Israel,Tel Aviv,Series B,13.13,127.15,6.96,0.85,13.8,47,20,27,Tier 2 (Mid-size VC),High,Independent,0.0016689143413508164,-0.005910613100405597
2F75DAAF,Generative AI,2020,USA,San Francisco,Series C+,200.57,1324.27,145.88,11.96,16.6,701,0,701,Tier 3 (Angel/Seed),Medium,Independent,0.02549384230348311,0.017914314861726698
53713CF4,Robotics,2020,India,Hyderabad,Series B,69.76,830.46,34.28,5.73,12.0,330,0,330,Tier 2 (Mid-size VC),,Independent,0.008866981298753462,0.001287453856997048
